epoch,best,second best,third best,fourth best,fifth best
0,0.9608422608053195,0.9497598817879571,0.949021056520133,0.9438492796453639,0.9390469154045068
1,0.9553010712966383,0.9545622460288142,0.9468045807166605,0.9468045807166605,0.9453269301810122
2,0.9516069449575175,0.9497598817879571,0.9486516438862209,0.9475434059844847,0.9456963428149243
3,0.9789434798670115,0.9556704839305504,0.9516069449575175,0.9501292944218692,0.949390469154045
4,0.9619504987070557,0.9578869597340229,0.9501292944218692,0.9471739933505726,0.9423716291097155
5,0.9626893239748799,0.9619504987070557,0.9589951976357591,0.9556704839305504,0.9545622460288142
6,0.963058736608792,0.9549316586627262,0.9516069449575175,0.9468045807166605,0.9449575175471001
7,0.9601034355374953,0.9601034355374953,0.9508681196896934,0.9460657554488363,0.9434798670114518
8,0.9567787218322866,0.9512375323236054,0.9501292944218692,0.9479128186183967,0.9464351680827484
9,0.9652752124122645,0.9601034355374953,0.9527151828592538,0.9508681196896934,0.9486516438862209
10,0.9608422608053195,0.9519763575914296,0.9468045807166605,0.9453269301810122,0.9420022164758035
11,0.9634281492427041,0.9567787218322866,0.9553010712966383,0.9442186922792759,0.9383080901366827
12,0.9556704839305504,0.9479128186183967,0.9468045807166605,0.9460657554488363,0.944588104913188
13,0.9560398965644625,0.9541928333949021,0.9523457702253417,0.9408939785740672,0.9283339490210565
14,0.9604728481714074,0.9527151828592538,0.9401551533062431,0.9383080901366827,0.9327669006280015
15,0.9704469892870337,0.9545622460288142,0.9527151828592538,0.9519763575914296,0.9486516438862209
16,0.9516069449575175,0.9512375323236054,0.9427410417436276,0.9401551533062431,0.9368304396010344
17,0.9608422608053195,0.9575175471001108,0.9556704839305504,0.9549316586627262,0.949390469154045
18,0.9785740672330994,0.9649057997783524,0.95382342076099,0.9456963428149243,0.9379386775027706
19,0.9571481344661987,0.9560398965644625,0.9523457702253417,0.9519763575914296,0.9460657554488363
20,0.9527151828592538,0.9375692648688585,0.9357222016992981,0.8976727004063539,0.8954562246028814
