epoch,best,second best,third best,fourth best,fifth best
0,0.5228758169934641,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
1,0.5076252723311547,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
2,0.5076252723311547,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
3,0.5130718954248366,0.5076252723311547,0.5065359477124183,0.5054466230936819,0.5054466230936819
4,0.5087145969498911,0.5065359477124183,0.5054466230936819,0.5054466230936819,0.5054466230936819
5,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
6,0.5206971677559913,0.5196078431372549,0.5054466230936819,0.5054466230936819,0.5054466230936819
7,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
8,0.514161220043573,0.5098039215686274,0.5054466230936819,0.5054466230936819,0.5054466230936819
9,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
10,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
11,0.5174291938997821,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
12,0.528322440087146,0.514161220043573,0.5054466230936819,0.5054466230936819,0.5054466230936819
13,0.528322440087146,0.5119825708061002,0.5054466230936819,0.5054466230936819,0.5054466230936819
14,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
15,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
16,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
17,0.5163398692810458,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
18,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
19,0.5087145969498911,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
20,0.5185185185185185,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
21,0.5108932461873639,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
22,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
23,0.5152505446623094,0.5119825708061002,0.5054466230936819,0.5054466230936819,0.5054466230936819
24,0.5076252723311547,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
25,0.5152505446623094,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
26,0.5163398692810458,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
27,0.5076252723311547,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
28,0.5065359477124183,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
29,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819,0.5054466230936819
30,0.528322440087146,0.5250544662309368,0.5098039215686274,0.5054466230936819,0.5054466230936819
31,0.5326797385620915,0.5217864923747276,0.5196078431372549,0.5054466230936819,0.5054466230936819
