epoch,best,second best,third best,fourth best,fifth best
0,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072
1,0.5712585540017852,0.5650104135673907,0.5623326390955072,0.5623326390955072,0.5623326390955072
2,0.5650104135673907,0.5629277000892592,0.5623326390955072,0.5623326390955072,0.5623326390955072
3,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072
4,0.5754239809580483,0.563225230586135,0.5623326390955072,0.5623326390955072,0.5623326390955072
5,0.5667955965486462,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072
6,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072
7,0.6072597441237727,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072
8,0.5849449568580779,0.5715560844986611,0.5641178220767629,0.5629277000892592,0.5623326390955072
9,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072
10,0.563225230586135,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072
11,0.563225230586135,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072
12,0.5745313894674204,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072
13,0.6060696221362689,0.5807795299018149,0.5623326390955072,0.5623326390955072,0.5623326390955072
14,0.5662005355548944,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072
15,0.5873252008330854,0.5837548348705742,0.5641178220767629,0.5623326390955072,0.5623326390955072
16,0.6209461469800654,0.5781017554299316,0.5623326390955072,0.5623326390955072,0.5623326390955072
17,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072,0.5623326390955072
