epoch,best,second best,third best,fourth best,fifth best
0,0.9541928333949021,0.9479128186183967,0.9375692648688585,0.9357222016992981,0.9346139637975619
1,0.9545622460288142,0.9512375323236054,0.9456963428149243,0.9405245659401551,0.9342445511636498
2,0.9512375323236054,0.9486516438862209,0.9431104543775397,0.8821573697820465,0.865533801256003
3,0.9619504987070557,0.9504987070557813,0.9383080901366827,0.9309198374584411,0.9231621721462874
4,0.9431104543775397,0.9431104543775397,0.9390469154045068,0.9386775027705948,0.9375692648688585
5,0.9530845954931658,0.9453269301810122,0.944588104913188,0.934983376431474,0.921315108976727
6,0.9560398965644625,0.9475434059844847,0.930550424824529,0.9253786479497599,0.9131880310306613
7,0.9516069449575175,0.9408939785740672,0.9346139637975619,0.9320280753601773,0.9039527151828592
8,0.9615810860731437,0.9545622460288142,0.9460657554488363,0.934983376431474,0.9316586627262652
9,0.9468045807166605,0.9434798670114518,0.9346139637975619,0.9272257111193203,0.9235315847801995
10,0.9615810860731437,0.9501292944218692,0.9471739933505726,0.9434798670114518,0.9390469154045068
11,0.9645363871444403,0.9615810860731437,0.9612116734392316,0.9523457702253417,0.9486516438862209
12,0.9722940524565941,0.958256372367935,0.9567787218322866,0.95382342076099,0.9519763575914296
13,0.9656446250461765,0.9501292944218692,0.9486516438862209,0.9479128186183967,0.944588104913188
14,0.9530845954931658,0.9530845954931658,0.9482822312523088,0.9272257111193203,0.9216845216106391
15,0.9637975618766161,0.9475434059844847,0.9401551533062431,0.9205762837089029,0.9157739194680458
16,0.9471739933505726,0.9456963428149243,0.944588104913188,0.9408939785740672,0.9124492057628371
