epoch,best,second best,third best,fourth best,fifth best
0,0.6145717463848721,0.53587319243604,0.5325361512791991,0.5253058954393771,0.5236373748609566
1,0.5194660734149055,0.510845383759733,0.5097330367074527,0.5097330367074527,0.5097330367074527
2,0.5294771968854283,0.5291991101223582,0.5152947719688543,0.5100111234705228,0.5097330367074527
3,0.5311457174638488,0.5152947719688543,0.5097330367074527,0.5097330367074527,0.5097330367074527
4,0.5230812013348165,0.5097330367074527,0.5097330367074527,0.5061179087875417,0.49360400444938823
5,0.5330923248053393,0.5311457174638488,0.5136262513904338,0.5130700778642937,0.5097330367074527
6,0.5203003337041157,0.5186318131256952,0.5130700778642937,0.5097330367074527,0.5097330367074527
7,0.5314238042269188,0.5097330367074527,0.5097330367074527,0.5097330367074527,0.5097330367074527
8,0.5097330367074527,0.5097330367074527,0.5097330367074527,0.5091768631813126,0.49026696329254726
9,0.5522803114571746,0.5097330367074527,0.5097330367074527,0.4977753058954394,0.49082313681868744
10,0.5097330367074527,0.5097330367074527,0.5097330367074527,0.49082313681868744,0.49026696329254726
11,0.5550611790878754,0.5150166852057843,0.5097330367074527,0.4905450500556173,0.49026696329254726
12,0.5097330367074527,0.5097330367074527,0.5097330367074527,0.4988876529477197,0.492769744160178
13,0.5380978865406006,0.5097330367074527,0.5097330367074527,0.5097330367074527,0.5097330367074527
14,0.5158509454949944,0.5130700778642937,0.5097330367074527,0.5097330367074527,0.5097330367074527
15,0.5617352614015573,0.5511679644048944,0.539210233592881,0.5203003337041157,0.5097330367074527
