epoch,best,second best,third best,fourth best,fifth best
0,0.5542269187986651,0.5364293659621802,0.5297552836484983,0.5289210233592881,0.5166852057842046
1,0.5873192436040044,0.539210233592881,0.5333704115684094,0.5203003337041157,0.5203003337041157
2,0.518075639599555,0.5133481646273638,0.5038932146829811,0.503615127919911,0.503615127919911
3,0.5333704115684094,0.5328142380422692,0.5308676307007787,0.5175194660734149,0.514182424916574
4,0.5330923248053393,0.5305895439377085,0.521412680756396,0.5189098998887653,0.5161290322580645
5,0.5723025583982202,0.5378197997775306,0.5347608453837598,0.5317018909899889,0.5283648498331479
6,0.5367074527252503,0.5339265850945495,0.5261401557285873,0.5247497219132369,0.5183537263626251
7,0.550055617352614,0.5333704115684094,0.5225250278086763,0.5183537263626251,0.517797552836485
8,0.5453281423804227,0.5336484983314794,0.5330923248053393,0.525027808676307,0.5241935483870968
9,0.542825361512792,0.5314238042269188,0.5305895439377085,0.5236373748609566,0.5166852057842046
10,0.546440489432703,0.539210233592881,0.5305895439377085,0.5205784204671857,0.518075639599555
11,0.5422691879866518,0.5275305895439377,0.5266963292547274,0.5255839822024472,0.5225250278086763
12,0.5400444938820912,0.5244716351501668,0.521134593993326,0.5200222469410456,0.5194660734149055
13,0.542825361512792,0.5350389321468298,0.5342046718576196,0.5150166852057843,0.5119577308120133
14,0.525027808676307,0.5155728587319244,0.5147385984427141,0.506952169076752,0.5050055617352615
15,0.6009454949944383,0.5520022246941045,0.5456062291434928,0.5411568409343716,0.5394883203559511
16,0.5875973303670745,0.5378197997775306,0.5375417130144605,0.5130700778642937,0.5086206896551724
