timestamp,open,high,low,close,volume
2018-02-02 16:00:00,7.8550,7.8600,7.8400,7.8400,523083
2018-02-02 15:59:00,7.8400,7.8600,7.8238,7.8550,35678
2018-02-02 15:58:00,7.8350,7.8400,7.8200,7.8350,36709
2018-02-02 15:57:00,7.8400,7.8470,7.8300,7.8350,12104
2018-02-02 15:56:00,7.8350,7.8450,7.8350,7.8400,14469
2018-02-02 15:55:00,7.8452,7.8500,7.8300,7.8300,17190
2018-02-02 15:54:00,7.8631,7.8650,7.8400,7.8400,12825
2018-02-02 15:53:00,7.8600,7.8650,7.8600,7.8650,5669
2018-02-02 15:52:00,7.8600,7.8650,7.8600,7.8600,2337
2018-02-02 15:51:00,7.9000,7.9000,7.8600,7.8600,9771
2018-02-02 15:50:00,7.9100,7.9150,7.8950,7.8950,9877
2018-02-02 15:49:00,7.9200,7.9200,7.9100,7.9100,8259
2018-02-02 15:48:00,7.9150,7.9200,7.9100,7.9150,3130
2018-02-02 15:47:00,7.9250,7.9300,7.9150,7.9150,7086
2018-02-02 15:46:00,7.9500,7.9500,7.9200,7.9250,3627
2018-02-02 15:45:00,7.9600,7.9600,7.9450,7.9500,8762
2018-02-02 15:44:00,7.9500,7.9600,7.9400,7.9550,7904
2018-02-02 15:43:00,7.9450,7.9500,7.9400,7.9450,12400
2018-02-02 15:42:00,7.9450,7.9461,7.9400,7.9450,5699
2018-02-02 15:41:00,7.9550,7.9562,7.9450,7.9450,14859
2018-02-02 15:40:00,7.9400,7.9600,7.9400,7.9600,7840
2018-02-02 15:39:00,7.9100,7.9500,7.9100,7.9400,11583
2018-02-02 15:38:00,7.9100,7.9150,7.9100,7.9150,4126
2018-02-02 15:37:00,7.9200,7.9300,7.9100,7.9200,5453
2018-02-02 15:36:00,7.9100,7.9200,7.9000,7.9200,7561
2018-02-02 15:35:00,7.9050,7.9100,7.9000,7.9100,6438
2018-02-02 15:34:00,7.8850,7.9200,7.8850,7.9100,13866
2018-02-02 15:33:00,7.8850,7.8900,7.8800,7.8850,3250
2018-02-02 15:32:00,7.8800,7.8900,7.8800,7.8800,5763
2018-02-02 15:31:00,7.8700,7.9000,7.8600,7.8850,14905
2018-02-02 15:30:00,7.8900,7.8900,7.8700,7.8700,16223
2018-02-02 15:29:00,7.8850,7.8900,7.8800,7.8900,1900
2018-02-02 15:28:00,7.8800,7.8900,7.8800,7.8900,400
2018-02-02 15:27:00,7.8800,7.8900,7.8800,7.8900,2700
2018-02-02 15:26:00,7.9000,7.9000,7.8800,7.8800,4618
2018-02-02 15:25:00,7.8850,7.8900,7.8850,7.8900,1296
2018-02-02 15:24:00,7.8838,7.8900,7.8800,7.8850,3321
2018-02-02 15:23:00,7.8900,7.8900,7.8800,7.8800,900
2018-02-02 15:22:00,7.8900,7.8900,7.8800,7.8900,3200
2018-02-02 15:21:00,7.8900,7.9000,7.8800,7.8964,4589
2018-02-02 15:20:00,7.8990,7.9000,7.8800,7.8900,1950
2018-02-02 15:19:00,7.8700,7.9000,7.8700,7.9000,4287
2018-02-02 15:18:00,7.8600,7.8700,7.8500,7.8638,4150
2018-02-02 15:17:00,7.8500,7.8700,7.8400,7.8700,10094
2018-02-02 15:16:00,7.8500,7.8500,7.8400,7.8400,2600
2018-02-02 15:15:00,7.8700,7.8700,7.8500,7.8500,7223
2018-02-02 15:14:00,7.8650,7.8700,7.8600,7.8600,1806
2018-02-02 15:13:00,7.8450,7.8700,7.8450,7.8700,3554
2018-02-02 15:12:00,7.8300,7.8700,7.8139,7.8400,30333
2018-02-02 15:11:00,7.8150,7.8300,7.8150,7.8300,3011
2018-02-02 15:10:00,7.8200,7.8200,7.8131,7.8190,2362
2018-02-02 15:09:00,7.8200,7.8200,7.8148,7.8200,1700
2018-02-02 15:08:00,7.8200,7.8200,7.8100,7.8200,900
2018-02-02 15:07:00,7.8274,7.8401,7.8200,7.8200,10295
2018-02-02 15:06:00,7.8261,7.8261,7.8200,7.8250,1209
2018-02-02 15:05:00,7.8150,7.8300,7.8150,7.8250,7074
2018-02-02 15:04:00,7.8450,7.8500,7.8100,7.8150,8270
2018-02-02 15:03:00,7.8641,7.8666,7.8450,7.8500,2702
2018-02-02 15:02:00,7.8600,7.8600,7.8500,7.8600,700
2018-02-02 15:01:00,7.8700,7.8700,7.8600,7.8600,1722
2018-02-02 15:00:00,7.8800,7.8900,7.8800,7.8900,1600
2018-02-02 14:59:00,7.8800,7.8800,7.8700,7.8700,3750
2018-02-02 14:58:00,7.8929,7.8949,7.8900,7.8900,1325
2018-02-02 14:57:00,7.8990,7.8999,7.8800,7.8900,4201
2018-02-02 14:56:00,7.8700,7.8800,7.8700,7.8800,8105
2018-02-02 14:55:00,7.8510,7.9300,7.8510,7.8759,32394
2018-02-02 14:54:00,7.8390,7.8600,7.8250,7.8600,10212
2018-02-02 14:53:00,7.8367,7.8400,7.8300,7.8300,2000
2018-02-02 14:52:00,7.8200,7.8300,7.8200,7.8300,600
2018-02-02 14:51:00,7.8050,7.8400,7.7990,7.8200,22409
2018-02-02 14:50:00,7.7550,7.8000,7.7550,7.8000,17483
2018-02-02 14:49:00,7.7550,7.7600,7.7500,7.7600,42389
2018-02-02 14:48:00,7.7700,7.7700,7.7500,7.7599,15046
2018-02-02 14:47:00,7.7800,7.7800,7.7600,7.7750,8609
2018-02-02 14:46:00,7.8000,7.8050,7.7750,7.7800,17200
2018-02-02 14:45:00,7.8200,7.8244,7.8000,7.8000,28554
2018-02-02 14:44:00,7.8401,7.8450,7.8150,7.8200,8448
2018-02-02 14:43:00,7.8300,7.8600,7.8300,7.8500,5100
2018-02-02 14:42:00,7.8200,7.8400,7.8200,7.8325,3196
2018-02-02 14:41:00,7.8500,7.8700,7.8200,7.8250,21160
2018-02-02 14:40:00,7.8375,7.8500,7.8350,7.8400,6748
2018-02-02 14:39:00,7.8500,7.8500,7.8300,7.8300,16960
2018-02-02 14:38:00,7.8600,7.8600,7.8500,7.8539,670
2018-02-02 14:37:00,7.8500,7.8600,7.8431,7.8600,3122
2018-02-02 14:36:00,7.8600,7.8600,7.8450,7.8500,8833
2018-02-02 14:35:00,7.8750,7.8800,7.8600,7.8700,2620
2018-02-02 14:34:00,7.8748,7.8800,7.8700,7.8800,1000
2018-02-02 14:33:00,7.8700,7.8800,7.8700,7.8800,1900
2018-02-02 14:32:00,7.8700,7.8800,7.8600,7.8700,5010
2018-02-02 14:31:00,7.8550,7.8700,7.8550,7.8700,1854
2018-02-02 14:30:00,7.8600,7.8650,7.8500,7.8551,5850
2018-02-02 14:29:00,7.8600,7.8800,7.8600,7.8700,6285
2018-02-02 14:28:00,7.8400,7.8600,7.8400,7.8500,13034
2018-02-02 14:27:00,7.8799,7.8799,7.8400,7.8400,15497
2018-02-02 14:26:00,7.8736,7.8800,7.8700,7.8700,3240
2018-02-02 14:25:00,7.8750,7.8800,7.8700,7.8700,6383
2018-02-02 14:24:00,7.9000,7.9000,7.8800,7.8800,4049
2018-02-02 14:23:00,7.8900,7.8900,7.8900,7.8900,200
2018-02-02 14:22:00,7.8900,7.9000,7.8900,7.8990,400
2018-02-02 14:21:00,7.8900,7.9000,7.8900,7.9000,1500
2018-02-02 14:20:00,7.8800,7.9200,7.8800,7.8975,3970
2018-02-02 14:19:00,7.9000,7.9000,7.8900,7.8900,1300
2018-02-02 14:18:00,7.8950,7.9150,7.8950,7.9000,7400
2018-02-02 14:17:00,7.8900,7.8988,7.8900,7.8988,8200
