timestamp,open,high,low,close,volume
2018-02-02 16:00:00,113.8450,113.9900,113.8000,113.9400,26075
2018-02-02 15:59:00,113.9200,113.9600,113.8400,113.9000,11925
2018-02-02 15:58:00,113.9900,113.9900,113.9300,113.9300,6357
2018-02-02 15:57:00,114.0900,114.1299,113.9600,113.9600,8403
2018-02-02 15:56:00,114.1200,114.1800,114.0900,114.0900,6035
2018-02-02 15:55:00,114.2000,114.2325,114.1400,114.1500,4400
2018-02-02 15:54:00,114.2700,114.3300,114.1700,114.2500,7419
2018-02-02 15:53:00,114.3700,114.3900,114.2700,114.2700,5195
2018-02-02 15:52:00,114.3100,114.3600,114.2500,114.3100,3211
2018-02-02 15:51:00,114.2600,114.3700,114.1550,114.3200,4510
2018-02-02 15:50:00,114.3300,114.3600,114.2200,114.2200,5300
2018-02-02 15:49:00,114.2200,114.3600,114.2100,114.2300,6373
2018-02-02 15:48:00,114.3200,114.3500,114.1900,114.1900,5500
2018-02-02 15:47:00,114.2850,114.3300,114.2300,114.2400,5826
2018-02-02 15:46:00,114.1600,114.2900,114.0850,114.2400,4476
2018-02-02 15:45:00,113.9050,114.1700,113.9050,114.0500,3206
2018-02-02 15:44:00,113.9400,113.9850,113.8800,113.9400,3500
2018-02-02 15:43:00,114.0200,114.0700,113.8550,113.8800,3964
2018-02-02 15:42:00,114.0800,114.1700,113.9700,114.0150,3800
2018-02-02 15:41:00,114.4200,114.4400,114.0900,114.0900,6316
2018-02-02 15:40:00,114.3350,114.5600,114.3350,114.4300,5880
2018-02-02 15:39:00,114.1900,114.4100,114.1300,114.4100,2612
2018-02-02 15:38:00,114.1500,114.1900,114.0900,114.1450,2100
2018-02-02 15:37:00,114.1400,114.1800,114.0700,114.0750,3400
2018-02-02 15:36:00,114.0050,114.1200,113.9700,114.1050,3600
2018-02-02 15:35:00,113.9450,114.0700,113.9450,114.0100,2500
2018-02-02 15:34:00,113.9400,114.1400,113.9100,113.9100,3926
2018-02-02 15:33:00,113.9500,113.9700,113.8700,113.9700,6903
2018-02-02 15:32:00,113.9350,113.9350,113.8300,113.8950,3291
2018-02-02 15:31:00,114.0300,114.0800,113.9050,113.9050,3806
2018-02-02 15:30:00,114.0900,114.1200,114.0100,114.0600,3620
2018-02-02 15:29:00,114.1500,114.1600,114.1000,114.1000,2300
2018-02-02 15:28:00,114.1750,114.2100,114.1000,114.1000,1820
2018-02-02 15:27:00,114.1900,114.1900,114.1500,114.1500,1500
2018-02-02 15:26:00,114.2050,114.3900,114.1650,114.2200,3210
2018-02-02 15:25:00,114.0600,114.2200,114.0200,114.2200,3300
2018-02-02 15:24:00,114.2100,114.2100,114.0500,114.0650,1100
2018-02-02 15:23:00,114.1850,114.2250,114.1850,114.2250,200
2018-02-02 15:22:00,114.1405,114.3100,114.1250,114.2350,1700
