timestamp,open,high,low,close,volume
2018-02-02 16:00:00,163.8500,163.9800,163.7000,163.7300,25006
2018-02-02 15:59:00,163.8300,163.9100,163.7300,163.8700,11284
2018-02-02 15:58:00,164.0000,164.0000,163.8200,163.8300,8074
2018-02-02 15:57:00,163.9800,164.0300,163.9500,164.0000,14415
2018-02-02 15:56:00,164.0700,164.0800,163.9900,164.0000,4606
2018-02-02 15:55:00,164.1400,164.1600,164.0100,164.0600,6313
2018-02-02 15:54:00,164.2500,164.3200,164.1600,164.1600,6872
2018-02-02 15:53:00,164.1900,164.2800,164.1900,164.2300,6600
2018-02-02 15:52:00,164.3150,164.3150,164.2100,164.2100,5397
2018-02-02 15:51:00,164.3100,164.3600,164.2800,164.3200,5184
2018-02-02 15:50:00,164.2950,164.3400,164.2600,164.3000,5105
2018-02-02 15:49:00,164.2800,164.3300,164.2500,164.3000,5726
2018-02-02 15:48:00,164.2600,164.3700,164.2300,164.3100,7360
2018-02-02 15:47:00,164.2550,164.3600,164.2400,164.2500,10521
2018-02-02 15:46:00,164.2800,164.2800,164.2000,164.2700,7075
2018-02-02 15:45:00,164.3400,164.3600,164.2600,164.2750,6778
2018-02-02 15:44:00,164.4300,164.4350,164.3000,164.3300,4093
2018-02-02 15:43:00,164.3500,164.4600,164.3100,164.4600,4900
2018-02-02 15:42:00,164.3800,164.3900,164.2700,164.3400,4588
2018-02-02 15:41:00,164.6200,164.6200,164.3900,164.4000,5295
2018-02-02 15:40:00,164.7700,164.8000,164.6200,164.6200,5697
2018-02-02 15:39:00,164.5250,164.7700,164.4800,164.7700,3997
2018-02-02 15:38:00,164.4800,164.5000,164.4200,164.5000,4700
2018-02-02 15:37:00,164.4000,164.4700,164.3800,164.4400,2514
2018-02-02 15:36:00,164.3200,164.4700,164.2800,164.4700,2399
2018-02-02 15:35:00,164.3300,164.3895,164.2800,164.3400,7671
2018-02-02 15:34:00,164.2400,164.3500,164.2100,164.2800,5358
