18440,nan,9,31
800,0.06930006930008506,-0.013000000000002388,12,20
700,-0.06934812760057056,-0.009500000000001308,12,21
500,0.0,0.0030000000000001137,12,22
800,0.013867702121765519,0.0030000000000001137,12,23
1500,0.013865779256801323,0.0049999999999997165,12,24
100,-0.013867702121765519,-0.004000000000002046,12,25
1260,0.06929046563192512,-0.012000000000000455,12,26
64881,-0.0832177531206689,-0.001999999999998181,12,27
8200,0.07622479384658973,-0.005999999999998807,12,28
5600,-0.09016507143847652,0.00449999999999875,12,29
3400,0.18000553863195162,-0.011000000000001365,12,30
7770,-0.027700831024925238,-0.02650000000000148,12,31
1900,0.055370985603532735,-0.027999999999998693,12,32
4400,0.013840830449834071,-0.03399999999999892,12,33
3497,-0.013842746400893018,-0.00899999999999892,12,34
3200,0.08298755186722306,-0.019999999999998866,12,35
6400,-0.09691264017720223,-0.003000000000001535,12,36
3932,-0.013846579894773078,0.006999999999999318,12,37
3865,-0.01384849743803506,0.014000000000000058,12,38
1693,0.013846579894773078,0.018000000000000682,12,39
2600,-0.027700831024925238,0.006000000000000227,12,40
3520,-0.04156851877511589,0.010999999999998523,12,41
1450,0.027704668236592355,0.00899999999999892,12,42
1900,0.01385041551247246,0.0049999999999997165,12,43
2200,-0.027708506511493515,0.0009999999999990906,12,44
1400,0.055386319579052955,-0.009000000000000341,12,45
2526,0.0,-0.00799999999999983,12,46
1700,-0.05541701302298703,0.0,12,47
2200,-0.0554477405045831,0.012000000000000455,12,48
1100,0.055417013023006716,0.015999999999998238,12,49
2247,0.04154549231406582,0.002000000000001023,12,50
1700,-0.04156275976723043,-0.006999999999999318,12,51
1995,0.013852334118286336,-0.009999999999999433,12,52
1200,0.01385041551247246,-0.0019999999999996024,12,53
3135,-0.01385233411830602,0.0019999999999996024,12,54
1200,0.01385041551247246,-0.003999999999999205,12,55
2375,0.0,-0.002000000000001023,12,56
2100,0.027693159789526477,-0.0049999999999997165,12,57
1521,0.04152249134948254,-0.014000000000000058,12,58
1727,-0.06925207756232293,-0.0049999999999997165,12,59
1700,-0.0554323725055519,0.010000000000000854,13,0
4988,-0.1248785902594747,0.03900000000000148,13,1
2400,0.055470808487042375,0.041000000000001084,13,2
1400,-0.04162042175360868,0.029000000000000626,13,3
800,0.04160310636527685,0.00899999999999892,13,4
5180,0.0,-0.008000000000001251,13,5
7857,0.08313703755023177,-0.015000000000000568,13,6
4996,-0.04158580537843241,-0.018000000000000682,13,7
3224,0.0,-0.009000000000000341,13,8
1399,-0.09712779242404246,0.011000000000001365,13,9
900,-0.013877324451833062,0.029000000000000626,13,10
700,0.013875398917706266,0.02200000000000131,13,11
1200,-0.027758501040938268,0.018000000000000682,13,12
1300,0.02775079783543225,0.0010000000000005115,13,13
925,0.04160887656033445,-0.00799999999999841,13,14
1000,-0.02080876742734351,-0.00799999999999983,13,15
400,0.03466925530440394,-0.013500000000000512,13,16
1479,0.027727713849987557,-0.013000000000000967,13,17
2500,0.0,-0.010500000000000398,13,18
2509,-0.04854705596781551,-0.0040000000000006255,13,19
1300,-0.0624566273421259,0.015500000000000114,13,20
4096,-0.05554784057768649,0.0319999999999979,13,21
3649,-0.0416782439566562,0.038499999999997675,13,22
1300,0.0694155213105611,0.019999999999998866,13,23
1870,-0.09727626459144997,0.01600000000000108,13,24
2107,-0.06953135864274393,0.02200000000000273,13,25
2484,0.11112654535351896,0.010000000000002274,13,26
5000,-0.02084056964223768,0.008000000000001251,13,27
2250,0.03472222222223011,-0.014500000000001024,13,28
2947,-0.04168403501459099,-0.013000000000000967,13,29
500,0.013892747985558647,0.0024999999999977263,13,30
7076,-0.013894678338203579,0.002999999999998693,13,31
2217,0.020837674515524856,0.0030000000000001137,13,32
3425,-0.020842017507295495,-0.0004999999999995453,13,33
4800,0.03472463365512283,-0.0030000000000001137,13,34
8176,-0.038211692777994806,-0.0005000000000009664,13,35
9252,0.0,0.0037499999999994317,13,36
1496,-0.010422456920521664,0.004750000000001364,13,37
809,0.0,0.0077500000000028995,13,38
1821,0.0,0.002250000000002217,13,39
2700,-0.0556173526140045,0.009499999999999887,13,40
1000,-0.01390627172855669,0.013999999999998637,13,41
1200,-0.02782028098483241,0.01899999999999835,13,42
1500,0.04171301446051326,0.010999999999998523,13,43
2998,-0.06957005704744282,0.00899999999999892,13,44
820,0.0,0.00999999999999801,13,45
2000,-0.02783576896313185,0.013000000000000967,13,46
2100,0.0,0.016000000000002502,13,47
1200,0.05564056196968459,-0.001999999999998181,13,48
700,-0.020869565217392094,-0.0049999999999997165,13,49
2142,-0.09051664113632882,0.00549999999999784,13,50
2000,0.06957973838017974,0.005999999999998807,13,51
5900,-0.013917884481565924,0.009500000000001308,13,52
1100,0.020872469213108705,-0.001999999999998181,13,53
1135,0.04867872044507761,-0.018500000000000228,13,54
2492,-0.027824151363397654,-0.009000000000000341,13,55
2700,0.027816411682907133,-0.011500000000002331,13,56
2000,-0.020866662029631448,-0.004000000000002046,13,57
3145,0.006955070246203161,0.0015000000000000568,13,58
7417,0.034763262184531296,-0.006000000000001649,13,59
3182,-0.02086230876217047,-0.0030000000000001137,14,0
9132,-0.0835189309576869,0.00799999999999983,14,1
3155,0.06955070246209091,0.007500000000000284,14,2
2191,0.02781254345709362,0.0020000000000024443,14,3
1400,0.08336807002918198,-0.020999999999997954,14,4
4531,0.055547840577706224,-0.042000000000000176,14,5
4211,0.027766208524220494,-0.03800000000000097,14,6
7371,-0.055563272676769346,-0.021999999999999888,14,7
2644,0.013888888888895994,-0.003999999999999205,14,8
1200,-0.04168403501459099,0.011000000000001365,14,9
1100,-0.03474876641880004,0.019000000000001196,14,10
4640,-0.09042849193099295,0.02750000000000057,14,11
800,-0.041753653444678,0.03900000000000148,14,12
1456,0.0,0.0335000000000008,14,13
2835,0.0,0.021999999999999888,14,14
1311,0.027828022818992947,0.001999999999998181,14,15
200,0.013912075681679056,-0.008000000000001251,14,16
2785,-0.041753653444678,-0.0030000000000001137,14,17
908,0.11121924092869803,-0.014000000000001478,14,18
4249,-0.09741163373226745,-0.0030000000000001137,14,19
1400,-0.05569479253690651,0.010999999999999944,14,20
2200,0.01392175971043452,0.015000000000000568,14,21
200,0.05565604563796612,0.015000000000000568,14,22
1800,-0.04175946547884345,-0.0010000000000019327,14,23
2580,-0.041776911293693264,0.0009999999999976694,14,24
800,0.06957973838017974,0.0,14,25
3900,-0.034801976752287446,0.005000000000002558,14,26
1562,-0.06268282490595833,0.007500000000000284,14,27
2900,-0.027866796711732245,0.015000000000000568,14,28
400,0.013931457230433429,0.022499999999999434,14,29
3700,-0.083658672615731,0.02399999999999949,14,30
1978,0.1392369813422366,-0.0009999999999976694,14,31
2145,0.08347245409015341,-0.025999999999999093,14,32
5900,0.0,-0.035999999999998526,14,33
798,-0.02783189535206794,-0.03400000000000034,14,34
900,0.0,-0.006000000000001649,14,35
8358,0.0,0.005999999999998807,14,36
7741,-0.05569479253690651,0.012000000000000455,14,37
700,0.027839643652575487,0.00799999999999983,14,38
1900,-0.055710306406693944,0.014000000000000058,14,39
2138,-0.06968641114982183,0.02399999999999949,14,40
2968,0.013935340022303672,0.020999999999997954,14,41
1856,0.0,0.019999999999998866,14,42
1300,0.0,0.006999999999997897,14,43
6911,-0.013937282229972288,0.0,14,44
1189,0.04179437169128049,-0.002999999999998693,14,45
3856,-0.06970584134950111,0.0040000000000006255,14,46
5829,-0.06975446428571032,0.017999999999999263,14,47
2368,0.0139489468544998,0.021999999999999888,14,48
5000,-0.12569832402235115,0.04000000000000199,14,49
5458,0.08372871895060323,0.02200000000000273,14,50
4900,-0.048865619546243064,0.014000000000001478,14,51
14600,0.0006980754061087006,0.0103999999999985,14,52
5774,-0.04958793127531635,0.005449999999997602,14,53
5300,-0.018581465756315918,0.02015999999999849,14,54
30647,0.06045797263334559,0.0058799999999990865,14,55
28836,-0.02793296089386904,0.002100000000001501,14,56
11117,-0.06988120195666968,0.005670000000002062,14,57
13135,0.041911148365466805,0.006340000000001567,14,58
7471,-0.06990074094785008,0.020000000000000285,14,59
5151,0.013978194017340111,0.013999999999997216,15,0
12898,-0.055944055944064694,0.013999999999998637,15,1
3900,0.027964205816549247,0.015000000000000568,15,2
7163,-0.08396305625525087,0.016000000000002502,15,3
3705,-0.027995520716679764,0.024000000000002332,15,4
7100,-0.04901617533785671,0.026999999999999604,15,5
4100,-0.04904021297463442,0.035499999999997554,15,6
6228,0.0280151281692058,0.020999999999997954,15,7
3600,0.014005602240903522,0.009499999999998466,15,8
2800,-0.014007564084612853,0.0,15,9
1850,0.028007281893286686,-0.00799999999999841,15,10
3037,0.05598320503849721,-0.012999999999999547,15,11
5369,0.05595188138200034,-0.023999999999998068,15,12
7883,0.041946308724833806,-0.03399999999999892,15,13
9700,0.013980148189577962,-0.03100000000000023,15,14
2890,0.013978194017340111,-0.02200000000000131,15,15
5664,0.0558815311539425,-0.020000000000001707,15,16
14800,0.09769713886951484,-0.03100000000000165,15,17
11944,0.0,-0.03500000000000086,15,18
13206,-0.055858120374258136,-0.020999999999999377,15,19
4800,0.0,-0.0019999999999996024,15,20
5932,-0.01396648044693452,0.014000000000002899,15,21
6416,-0.013968431345147232,0.013000000000000967,15,22
2500,0.041887740854511496,-1.4210854715202005e-15,15,23
2803,-0.02793296089386904,0.0,15,24
6768,0.0,-0.0009999999999990906,15,25
6111,0.0,2.842170943040401e-15,15,26
5867,0.0,0.004000000000002046,15,27
15157,-0.06988120195666968,0.009999999999999433,15,28
3283,0.013974287311354269,0.012999999999998124,15,29
4175,-0.05592841163311837,0.019999999999998866,15,30
4827,-0.0699594235343461,0.028999999999999207,15,31
2240,-0.027991602519238653,0.028999999999999207,15,32
11101,0.11184118551656409,0.012999999999999547,15,33
4400,0.04192286193404295,-0.014000000000001478,15,34
4691,0.041905294035481405,-0.03500000000000086,15,35
6420,-0.05590496156534766,-0.025999999999999093,15,36
3000,0.013974287311354269,-0.0049999999999997165,15,37
6100,-0.01397624039134188,0.005000000000001137,15,38
15400,0.09773806199386678,-0.006000000000000227,15,39
4690,0.0697641970140884,-0.030000000000001137,15,40
7105,-0.13972334777142453,-0.013999999999998637,15,41
3229,-0.041934582051980605,0.006999999999999318,15,42
5450,0.01397624039132202,0.027000000000001023,15,43
3585,-0.02796029637913606,0.029999999999999718,15,44
7994,-0.06295026928726545,0.017999999999999263,15,45
10550,-0.020987827060305816,0.020500000000001253,15,46
7136,-0.04199328107502959,0.028000000000000115,15,47
11337,-0.07003782042302446,0.032500000000000286,15,48
10626,-0.014009526478012211,0.029000000000000626,15,49
12701,0.0,0.02400000000000091,15,50
30487,0.04201092283993998,0.007000000000000739,15,51
3935,-0.014005602240883618,-0.005000000000001137,15,52
8684,-0.014007564084612853,-0.004000000000002046,15,53
21100,-0.014009526478012211,0.0019999999999996024,15,54
11239,0.021009874641082105,0.005000000000001137,15,55
22728,-0.007003782042296474,0.001500000000001478,15,56
19207,-0.014009526478012211,0.0010000000000005115,15,57
16982,-0.08412787436904413,0.013500000000000512,15,58
32470,-0.02805049088358488,0.026000000000000512,15,59
69720,-0.07017543859648724,0.03599999999999994,16,0
42173,-0.4086809470124102,0.09099999999999966,9,31
500,-0.22598870056496695,0.13799999999999954,9,32
3005,0.5478297513695751,0.06700000000000017,9,33
1100,0.046052668527506384,-0.01756000000000171,9,34
1200,-0.22910216718266851,-0.062280000000002646,9,35
900,0.21064457239150608,-0.06899999999999977,9,36
2050,-0.06998293990178571,0.00724000000000018,9,37
1900,-0.028394714647178326,0.0065400000000011005,9,38
1700,-0.16896648831315764,0.015000000000000568,9,39
1000,-0.1127713560755544,0.06801999999999993,9,40
1800,-0.07053180984623664,0.07404000000000081,9,41
1560,-0.14126289023872624,0.08299999999999841,9,42
4080,0.07058159232071874,0.05099999999999767,9,43
400,0.11280315848843528,0.00899999999999892,9,44
587,0.02114611968703823,-0.021999999999999888,9,45
4369,0.13374630437843005,-0.057499999999998865,9,46
100,-0.07044237813468182,-0.03900000000000006,9,47
200,0.02816901408450144,-0.02049999999999983,9,48
2100,-0.04227138227420197,-0.003999999999999205,9,49
1200,0.05633009435291684,0.0049999999999997165,9,50
2100,0.014080540692749798,-0.00899999999999892,9,51
1100,-0.18338270560021927,0.01700000000000017,9,52
1400,0.070482097547219,0.018000000000000682,9,53
600,-0.04230714990833612,0.028000000000001538,9,54
100,0.05637773079634426,0.011999999999999034,9,55
1791,0.09856378484932862,-0.026999999999999604,9,56
400,0.0,-0.026999999999999604,9,57
1400,-0.06340260655160508,-0.019999999999998866,9,58
700,0.06336243311743411,-0.009499999999998466,9,59
700,0.0,0.0,10,0
5251,0.0,-0.0045000000000001705,10,1
100,0.028153153153167552,-0.013000000000002388,10,2
3587,0.1124859392575904,-0.02200000000000273,10,3
600,0.042164441321154086,-0.03600000000000279,10,4
1200,-0.07032348804502303,-0.026999999999999604,10,5
900,-0.028137310073151407,-0.005999999999997386,10,6
100,0.014066676044457892,0.013000000000000967,10,7
1702,0.014064697608988616,0.011000000000001365,10,8
1000,0.014062719730002976,-0.0040000000000006255,10,9
1000,0.09834223096376424,-0.02200000000000131,10,10
1000,-0.028105677346838442,-0.021999999999999888,10,11
2340,0.02809778027537262,-0.02100000000000222,10,12
800,0.056163998876708844,-0.021999999999999888,10,13
3800,0.0701557457555734,-0.023999999999998068,10,14
800,0.12612107623318863,-0.04899999999999949,10,15
1700,-0.028034763106246176,-0.045999999999999375,10,16
100,-0.028042624789694662,-0.026999999999999604,10,17
1200,-0.11229646266142379,0.010000000000000854,10,18
720,-0.014039028499215084,0.03599999999999994,10,19
1600,0.11218622914037063,0.014999999999999148,10,20
1900,0.04205214465937922,-0.011000000000002785,10,21
2000,0.028026905829590838,-0.03500000000000086,10,22
5300,-0.0560852495793694,-0.022999999999997557,10,23
9800,0.12603276851981993,-0.01799999999999784,10,24
4737,0.014001680201631356,-0.020999999999999377,10,25
2000,0.0699594235343461,-0.03200000000000074,10,26
1400,-0.027991602519238653,-0.03200000000000216,10,27
1880,-0.03682251129527903,-0.0057400000000001235,10,28
1005,-0.01918498809690526,0.006630000000001246,10,29
400,0.0279994400112141,0.011999999999999034,10,30
1800,-0.023805189531331997,0.00677000000000021,10,31
2400,-0.1303982052720184,0.02044000000000068,10,32
1600,-0.02805049088358488,0.03300000000000125,10,33
1894,-0.042093447453348025,0.043300000000002115,10,34
2712,-0.09831460674156345,0.04759999999999849,10,35
1000,-0.014046916701791146,0.035999999999998526,10,36
2300,0.0,0.029999999999999718,10,37
1500,0.028085942985530153,0.013000000000000967,10,38
1962,-0.1265466816647767,0.014000000000000058,10,39
2200,0.042164441321154086,0.014999999999997727,10,40
1157,0.028101728256282172,0.00999999999999801,10,41
4123,0.11228070175438357,-0.013000000000000967,10,42
800,-0.09834223096374427,-0.021999999999999888,10,43
500,0.02106889528757126,-0.00999999999999801,10,44
7815,0.035102499297958,-0.00449999999999875,10,45
1400,0.02807411566535096,-0.001999999999998181,10,46
2900,-0.00701902154838977,-0.015499999999998694,10,47
1949,-0.007019514249607542,-0.008500000000002218,10,48
5500,-0.05618766680714461,0.006999999999999318,10,49
16520,-0.042158516020237694,0.02049999999999983,10,50
5771,-0.03514444366344482,0.026999999999999604,10,51
2659,-0.007029382820201974,0.025500000000000966,10,52
7006,0.028109627547449376,0.010999999999998523,10,53
5460,-0.23950408565793418,0.03449999999999847,10,54
2545,0.0,0.045999999999999375,10,55
1913,0.04224757076468263,0.04099999999999824,10,56
2399,0.06333122229259264,0.01599999999999966,10,57
3084,-0.07746478873240398,-0.01149999999999949,10,58
3416,-0.09868884816014827,0.010999999999999944,10,59
8942,-0.12704686617730576,0.04650000000000035,11,0
3609,0.16910935738442834,0.03500000000000227,11,1
3206,-0.05640157924420761,0.013000000000000967,11,2
3301,0.04228329809725319,-0.011999999999999034,11,3
1520,-0.014096419509451813,-0.018999999999999774,11,4
900,0.0,0.0019999999999996024,11,5
600,-0.04230714990833612,0.003000000000001535,11,6
5300,-0.014104372355417354,0.012999999999999547,11,7
3100,-0.028216704288953492,0.01599999999999966,11,8
500,0.07049203440012881,0.004999999999998295,11,9
1473,-0.0846620572879953,0.004999999999998295,11,10
1600,0.04231311706629215,0.0009999999999990906,11,11
1100,0.028200789622103806,-0.005000000000001137,11,12
1314,0.02819283901888359,-0.006999999999997897,11,13
400,-0.04230714990833612,-0.011999999999997613,11,14
2222,-0.056441371525316836,0.007000000000000739,11,15
1709,0.04231311706629215,0.010999999999998523,11,16
6702,0.04229522064006927,0.0029999999999972718,11,17
3100,-0.04231311706629215,-0.004000000000002046,11,18
3399,0.028200789622103806,-0.009999999999999433,11,19
4100,-0.028208744710854754,0.0010000000000005115,11,20
1720,-0.028216704288953492,0.010000000000002274,11,21
4490,-0.014110342881319182,0.010000000000000854,11,22
2200,0.04231311706629215,0.006999999999999318,11,23
800,0.04229522064006927,-0.008000000000001251,11,24
2600,0.11266018870581367,-0.03200000000000216,11,25
10000,-0.014084507042260726,-0.036999999999999034,11,26
29791,-0.04227138227420197,-0.020999999999997954,11,27
3000,0.028172982110150756,-0.007999999999996987,11,28
9500,-0.16932411457597055,0.029000000000000626,11,29
9503,-0.1271545634360037,0.05399999999999921,11,30
4257,-0.0014128484437541853,0.05919999999999988,11,31
2000,0.07200338839475072,0.041100000000000136,11,32
3805,-0.007059654076943808,0.0040000000000006255,11,33
1000,0.06349654296599648,-0.02260000000000133,11,34
1800,0.05640953321110146,-0.03020000000000067,11,35
700,-0.04232505643341019,-0.018499999999998806,11,36
2056,-0.056465273856566967,-0.003999999999999205,11,37
920,0.0,0.012999999999999547,11,38
854,-0.05649717514125178,0.025999999999999093,11,39
354,0.0,0.020000000000000285,11,40
1700,-0.021190930281840176,0.015000000000001991,11,41
1253,-0.007064142413104623,0.013500000000000512,11,42
1200,-0.028264556246461306,0.00999999999999801,11,43
1617,-0.17398789021633299,0.03507999999999783,11,44
500,0.08896746817538764,0.031289999999998486,11,45
500,0.056545094713022395,0.014000000000001478,11,46
300,0.0,-0.006289999999997065,11,47
900,0.0,-0.024579999999997427,11,48
2814,-0.014138272303111698,-0.006000000000000227,11,49
434,0.014136273678245555,0.0009999999999990906,11,50
800,-0.04242681374628926,0.006000000000000227,11,51
28800,0.12711864406780143,-0.009999999999999433,11,52
900,0.04941060210347511,-0.02699999999999818,11,53
10250,0.06348758465011527,-0.04050000000000012,11,54
4101,-0.035283325100545444,-0.03700000000000188,11,55
837,0.035270880361161785,-0.018000000000000682,11,56
980,-0.014110342881319182,-0.007000000000002161,11,57
1780,0.07050197405526955,-0.009500000000001308,11,58
1722,-0.0314537707147077,-0.012539999999999907,11,59
3300,0.017345931462411795,-0.008769999999999811,12,0
4800,0.014100394811061923,-0.00899999999999892,12,1
4785,-0.112930547713154,0.013769999999999527,12,2
2200,-0.04236689733088707,0.02453999999999894,12,3
2401,0.04234895539243526,0.02499999999999858,12,4
1500,-0.05649717514125178,0.02400000000000091,12,5
1100,0.01412229911030238,0.007000000000000739,12,6
600,-0.014124293785317961,0.005000000000001137,12,7
6600,-0.04239084357778881,0.014000000000001478,12,8
2915,-0.10608953957140228,0.025000000000001424,12,9
1500,-0.02122241086585506,0.03649999999999949,12,10
5773,-0.01415027593038788,0.03499999999999801,12,11
3200,0.014148273910590146,0.02049999999999699,12,12
3022,0.05656108597283943,-0.005000000000001137,12,13
1400,0.028272547356511198,-0.01699999999999733,12,14
2000,-0.0707313622860336,-0.00999999999999801,12,15
1560,-0.11329839966010238,0.017000000000001594,12,16
1586,0.028316579357208015,0.03100000000000023,12,17
