742148,nan,9,30
62245,-0.003067861087264618,-0.016900000000001116,12,32
86062,-0.024548913710563423,0.007000000000002161,12,33
59487,-0.03112543303949749,0.028640000000001466,12,34
67167,0.02498005278341329,0.020070000000001188,12,35
53759,-0.024556449137467285,0.018999999999999774,12,36
65289,0.018352576941200086,0.003949999999997545,12,37
70118,-0.012216083486805963,-0.001130000000003406,12,38
67832,-0.018419598452754427,0.010999999999998523,12,39
94216,0.02393974550208231,0.0011899999999997136,12,40
63015,-0.017804518664044918,0.007080000000004816,12,41
88626,-0.002087469900525417,0.003680000000002792,12,42
122979,0.051178203240066084,-0.014760000000001128,12,43
86010,0.006136098668461008,-0.02020000000000266,12,44
117583,0.012270691453469679,-0.03134000000000299,12,45
78447,0.01533601202341948,-0.030679999999998132,12,46
112726,-0.1136154271325762,0.021500000000000342,12,47
195817,-0.09085198011830299,0.07356000000000051,12,48
176272,-0.038248677899391244,0.1072800000000001,12,49
69496,0.0,0.09999999999999716,12,50
107786,-0.05537439241986305,0.06622000000000128,12,51
319466,0.024604785630800298,0.03144000000000063,12,52
103951,-0.03076544425300452,0.025,12,53
140811,-0.006153467478936267,0.02300000000000182,12,54
92363,0.04920351805154838,-0.006000000000000227,12,55
149565,0.06760909649661047,-0.03299999999999841,12,56
165437,0.04914608674285078,-0.07099999999999795,12,57
103784,0.06452401109738895,-0.09402000000000044,12,58
57341,-0.0707132764022756,-0.054510000000001925,12,59
68839,-0.03693690426950394,-0.000980000000004111,13,0
96312,-0.07842177259038968,0.05703999999999781,13,1
64982,0.010824108241074664,0.07578000000000032,13,2
81777,-0.04922471080481423,0.060990000000001036,13,3
94465,0.0061527102688678425,0.04222000000000037,13,4
65832,-0.024616899501502885,0.025479999999998882,13,5
59658,-0.043098140623089275,0.03900000000000148,13,6
57035,-0.0006156915139093044,0.031200000000001185,13,7
134907,0.04369499661517506,0.015099999999998205,13,8
90159,-0.027578531098493075,0.0019599999999996955,13,9
83755,-0.046313974256325226,0.007379999999997722,13,10
83182,0.0553982518773873,0.0038000000000010916,13,11
84859,-0.04926715112699378,0.020520000000001915,13,12
169812,-0.08012326656394173,0.03804000000000088,13,13
90841,0.08005912058134958,0.019000000000002615,13,14
60382,-0.009423230542104482,0.019060000000001767,13,15
101628,0.0703475526068072,-0.03127000000000351,13,16
106292,-0.04864532019704909,-0.03990000000000293,13,17
63314,-0.024636610002458755,0.0004699999999957072,13,18
60802,-0.01231982259456094,0.016839999999999123,13,19
158818,-0.07027233612368199,0.05660000000000309,13,20
989331,-0.1735156997746185,0.10440000000000396,13,21
156055,0.05862749938286772,0.10350000000000535,13,22
159003,-0.041735505555266686,0.09212000000000274,13,23
100272,-0.11892693781678336,0.08645999999999959,13,24
815586,-0.2478621886231291,0.13899999999999865,13,25
207822,0.14275044907299642,0.1450999999999965,13,26
140267,0.0922972304648754,0.05940999999999974,13,27
125536,-0.05257460955619578,-0.017000000000001594,13,28
114054,0.027825871877311087,-0.07443000000000098,13,29
114995,0.0926669549638634,-0.047860000000000014,13,30
144989,0.10404928208463778,-0.07522000000000162,13,31
161018,0.08718707608829966,-0.13285999999999945,13,32
90620,-0.03916936277307046,-0.11030000000000087,13,33
93117,-0.004009623095421876,-0.05579000000000178,13,34
70642,0.007463510526927146,-0.009699999999998,13,35
83504,-0.0012953367875551737,0.011440000000001761,13,36
78365,0.012335019119268417,-0.005699999999995953,13,37
60918,-0.06171315724512116,0.012210000000004585,13,38
130700,0.061675095596394676,0.004420000000001778,13,39
119851,-0.12350253180189491,0.036000000000001364,13,40
85653,0.018213305591492816,0.04409999999999457,13,41
99877,-0.11094628839855285,0.06704999999999757,13,42
103648,0.08028656126481933,0.059000000000000344,13,43
87234,-0.01235330450894491,0.012950000000000728,13,44
84704,0.055558985122540525,-0.015100000000001047,13,45
68119,0.024686786397575787,-0.05500000000000398,13,46
163072,0.0924898261191304,-0.06500000000000342,13,47
99556,0.04314329738058131,-0.08899999999999864,13,48
68811,-0.055500740009868904,-0.055999999999997385,13,49
108437,-0.06232298113649912,-0.0037999999999982492,13,50
92708,0.04995682743307565,0.027100000000004343,13,51
78093,0.02466395363177979,0.01599999999999966,13,52
50293,-0.018501387604071006,-0.010100000000002753,13,53
58071,0.018497965223826077,-0.0252000000000038,13,54
93323,0.08009364795760918,-0.03400000000000319,13,55
150005,0.0572649520021116,-0.060599999999996615,13,56
86620,-0.04497012258977334,-0.058299999999999845,13,57
93215,0.010840936361231951,-0.03551999999999964,13,58
72182,0.02610998214174915,-0.01045999999999765,13,59
110076,-0.006281569505565068,-0.0013599999999968305,14,0
62957,-0.03684080827993817,-0.0012199999999950252,14,1
54321,-0.018485427321462283,0.018520000000000893,14,2
99475,-0.11721159777914729,0.06697999999999808,14,3
98320,-0.06790542626087116,0.09995999999999583,14,4
103863,-0.0345819901935428,0.10719999999999744,14,5
83074,0.046910684525642496,0.07259999999999991,14,6
94057,-0.018520805037659675,0.02200000000000273,14,7
86031,0.01240739974852704,-0.006619999999998072,14,8
91480,-0.10139894708222556,0.020589999999995712,14,9
71370,0.014827628815025891,0.04439999999999316,14,10
123523,-0.08656937917388992,0.06600999999999715,14,11
85944,0.037087402645569464,0.05562000000000183,14,12
77940,0.03151435757054441,0.009000000000006026,14,13
94432,-0.01297818429020863,-0.0010999999999967258,14,14
138574,-0.15412135354447867,0.02879999999999825,14,15
147968,-0.11215764035197151,0.10699999999999932,14,16
264969,-0.062003968253964724,0.15319999999999823,14,17
185429,-0.08085649554420853,0.1601600000000019,14,18
144260,-0.061284934585943585,0.12503000000000383,14,19
311198,0.09249373914780712,0.05888000000000204,14,20
127693,0.14860009910803132,-0.03703999999999894,14,21
95316,-0.028067836180492578,-0.08790000000000192,14,22
101773,-0.021504709965286705,-0.08126000000000602,14,23
67803,-0.09615086380695458,0.007019999999994298,14,24
112456,0.1764815158833343,0.008969999999996503,14,25
116669,-0.1612603113564593,0.019940000000002556,14,26
147048,-0.018610421836228994,0.029500000000007277,14,27
136768,-0.031026993484320784,0.040000000000003415,14,28
120164,0.07434741386954491,0.052019999999998845,14,29
176797,0.0062624007936472135,-0.016990000000004103,14,30
291904,0.18257775027076434,-0.08799999999999955,14,31
168052,0.07421379758186991,-0.13950999999999567,14,32
76229,0.01855000772917059,-0.1325199999999967,14,33
128311,0.032081218023103174,-0.11438000000000273,14,34
94792,0.04522703415072695,-0.06321000000000368,14,35
156088,0.12335698858377891,-0.08351000000000397,14,36
134101,-0.06792639249105449,-0.07031000000000064,14,37
94460,0.012348728081013975,-0.04560999999999922,14,38
139028,0.04813685678668149,-0.028580000000002315,14,39
160186,-0.008023453170810203,-0.004800000000000183,14,40
161525,-0.02160627199209617,-0.016500000000002048,14,41
108441,-0.023834310787064765,0.006520000000000437,14,42
65813,-0.01939229249013043,0.030960000000004585,14,43
97067,0.09871668311946262,-0.003999999999999205,14,44
148465,0.11708880261292766,-0.06886000000000081,14,45
107275,-0.14206386332246546,-0.0526800000000037,14,46
85703,-0.06780707713209844,0.002019999999996003,14,47
88476,0.0,0.06400000000000149,14,48
96989,-0.06797676430602748,0.10098000000000412,14,49
72703,-0.0014831514000914652,0.055440000000004375,14,50
77628,-0.09761239343362346,0.06528000000000418,14,51
63714,0.049338566436423655,0.05410000000000253,14,52
62029,-0.055428394679857794,0.0417999999999978,14,53
57976,-0.037131010582339426,0.0464999999999975,14,54
140883,0.11744344171096412,-0.009080000000002997,14,55
81775,0.018540263271739164,-0.02708000000000084,14,56
61723,-0.04946515797935603,-0.0379999999999967,14,57
85864,0.02472646349757091,-0.03100000000000023,14,58
131911,-0.123785356192373,0.0460000000000008,14,59
96096,0.049489638107029076,0.04799999999999898,15,0
89720,-0.07113005161107758,0.05097999999999843,15,1
122778,0.04325361220258647,0.03649000000000342,15,2
154072,-0.14364219089662514,0.043860000000000815,15,3
132175,-0.09192122809738115,0.10119000000000256,15,4
107108,-0.02798115645932949,0.10903999999999883,15,5
186521,-0.073325891055482,0.12796999999999628,15,6
159193,0.06713408202517981,0.056960000000000836,15,7
114259,-0.04655637977590157,0.026990000000000694,15,8
155740,0.02792602705720957,0.004660000000004061,15,9
118609,-0.07452490373865117,0.011359999999999105,15,10
138343,0.024835465044078006,0.029499999999995908,15,11
257770,0.17973349860551105,-0.043000000000000684,15,12
150630,-0.030998140111582733,-0.06500000000000342,15,13
99003,-0.012400793650799996,-0.0759999999999991,15,14
161057,-0.04658667323387313,-0.021980000000002067,15,15
163941,0.1455650059247963,-0.0084699999999998,15,16
141182,0.08361442054772968,-0.07098999999999478,15,17
138416,0.08966114271581142,-0.12500999999999748,15,18
108398,-0.00618390946755977,-0.1290300000000002,15,19
106489,-0.08355252978494157,-0.04052000000000078,15,20
110515,0.021657075676025622,0.007499999999996021,15,21
122117,0.06183909467565043,0.011999999999997613,15,22
88274,-0.02474175790191159,-0.00549999999999784,15,23
161492,-0.012372409526744083,-0.021000000000000796,15,24
88056,0.03710345680539377,-0.013999999999998637,15,25
146184,0.0494468137709278,-0.019999999999998866,15,26
80827,-0.05565862708720063,-0.019999999999998866,15,27
133643,-0.06807351940094389,0.013000000000002388,15,28
116223,0.002351575369837233,0.04324000000000297,15,29
142408,-0.1138715073415469,0.08661999999999921,15,30
138328,0.012389270891414379,0.07199999999999705,15,31
128533,-0.05838753705005382,0.06721999999999753,15,32
113314,-0.06003510316982973,0.07837999999999568,15,33
122934,0.025421626984125013,0.04509999999999934,15,34
110161,0.08673026886382502,0.007580000000004361,15,35
125296,0.06500541711810444,-0.05593999999999824,15,36
189878,-0.1642687806841317,-0.028719999999998438,15,37
203514,-0.04969599205856025,0.03598999999999819,15,38
149013,-0.006204628652987112,0.0844999999999999,15,39
175090,-6.20463250116169e-05,0.0800299999999993,15,40
454145,-0.04475542186175481,0.03346999999999696,15,41
226876,-0.09182976079528918,0.05322000000000174,15,42
200740,0.062278679393955975,0.04593000000000132,15,43
227619,-0.09341205717836372,0.05873000000000275,15,44
206777,-0.06841221468997677,0.0665600000000012,15,45
380283,-0.18068535825544677,0.11602999999999782,15,46
176064,0.06848888612166965,0.12805999999999643,15,47
229885,-0.12961176942198607,0.11758000000000096,15,48
248389,0.08589759561480124,0.05979000000000099,15,49
249777,0.015570018372625219,-0.005999999999997386,15,50
195831,0.08164474331067371,-0.03352999999999895,15,51
226867,-0.17217304575490408,-0.01920000000000073,15,52
237191,0.0498442367601324,0.022499999999999434,15,53
310862,-0.06234413965086927,0.05261999999999887,15,54
423379,-0.06862561607088007,0.0832400000000007,15,55
428208,-0.0796066494966036,0.07249999999999944,15,56
419590,0.0358881537885436,0.07975000000000138,15,57
359383,-0.024971906605064327,0.050999999999999095,15,58
531135,0.056155238035816686,0.0022499999999951114,15,59
4254372,0.06235580220739185,-0.046500000000003185,16,0
1195283,-0.861635220125789,0.225,9,30
1428673,0.04714757190004,0.3480000000000047,9,31
733130,0.2351834430856068,0.2935000000000059,9,32
452689,0.24399399399400323,0.061000000000001366,9,33
561347,0.19980019980019556,-0.30850000000000083,9,34
329850,0.024968789013727868,-0.2960000000000008,9,35
288430,-0.037467216185838814,-0.17399999999999807,9,36
271094,-0.0749906261717136,-0.03400000000000034,9,37
318590,0.3548170556286804,-0.0679600000000022,9,38
269846,-0.11208777507636693,-0.08698000000000264,9,39
274781,0.05607476635514231,-0.11100000000000138,9,40
302410,0.14930944382232741,-0.1350200000000001,9,41
256295,-0.05602240896358755,-0.045040000000003036,9,42
192358,-0.08722197993895384,-0.034999999999999434,9,43
196747,-0.004672824410830472,0.022500000000002275,9,44
184890,-0.08262143792479465,0.08875000000000172,9,45
298786,0.5210594876248392,-0.09800000000000182,9,46
183242,-0.031025068255157214,-0.20075000000000218,9,47
185154,0.04961548002977704,-0.22650000000000148,9,48
230809,0.1525206782247106,-0.2262599999999992,9,49
229039,0.22471424158170797,-0.1606299999999976,9,50
290029,0.024708135153494376,-0.2069999999999965,9,51
326383,0.16342388455491028,-0.22336999999999707,9,52
308323,0.20616653332513257,-0.23124000000000253,9,53
266278,-0.0862334462580935,-0.16000000000000228,9,54
194736,-0.09568740798102515,-0.08045999999999937,9,55
275254,0.12327965762494145,-0.018479999999999563,9,56
331433,0.24877149877149946,-0.06650000000000204,9,57
355697,0.13188970340151213,-0.1935200000000009,9,58
290777,-0.08595548733690643,-0.19804000000000033,9,59
345726,0.13182905144399007,-0.1464999999999975,10,0
188341,-0.036803042384838544,-0.05349999999999966,10,1
372032,-0.1351883392840375,0.025519999999997368,10,2
228099,0.34131635729261195,-0.07049000000000093,10,3
426881,0.10547878194936117,-0.1237499999999983,10,4
289453,-0.012230919765155217,-0.17101000000000113,10,5
242850,-0.10400973124596348,-0.12329000000000008,10,6
197544,-0.06683369986705776,0.04428999999999803,10,7
181671,0.08201989288445975,0.060899999999998046,10,8
180171,0.08256375756833888,-0.0004899999999963712,10,9
169223,0.12985378927527966,-0.10139999999999816,10,10
173548,-0.0749388753056269,-0.10655999999999609,10,11
118809,-0.006112843083312491,-0.052000000000001025,10,12
124312,-0.003056514961637957,-0.0017400000000037609,10,13
125708,0.00916870415647088,0.026019999999999755,10,14
221331,-0.18371096142068766,0.0589999999999975,10,15
266165,-0.09193993257738625,0.11649999999999922,10,16
139077,-0.10289460880107619,0.1655399999999986,10,17
179494,-0.19814336653142303,0.21976999999999977,10,18
216837,0.28432393065879535,0.08424000000000548,10,19
103601,0.02218681049277274,-0.016149999999996112,10,20
140235,0.12854257207566133,-0.12753999999999907,10,21
105698,0.00612070020809824,-0.16862000000000138,10,22
113075,0.09783539195303693,-0.10524000000000058,10,23
90660,-0.04282131277909903,-0.07899999999999921,10,24
125136,0.14660069635331324,-0.07700000000000103,10,25
218774,0.03938342049585322,-0.09590000000000032,10,26
104006,-0.06384798680271375,-0.05644999999999811,10,27
139006,-0.23578405854793208,0.04100000000000251,10,28
88462,0.08884526849995708,0.10490999999999816,10,29
93891,0.06683400646326447,0.07097999999999445,10,30
108803,-0.13004577929810937,0.04312999999999648,10,31
125934,-0.09014585120725253,0.03130999999999915,10,32
125389,0.049001592551748185,0.06999000000000422,10,33
114506,0.0,0.06261000000000365,10,34
206184,-0.06128953174797397,0.025420000000002576,10,35
106299,0.07349338559529921,-0.009999999999999433,10,36
129854,0.06120700208103459,-0.026000000000001935,10,37
148444,-0.140974563285314,-2.842170943040401e-15,10,38
163995,-0.11044977603240277,0.050999999999999095,10,39
173742,-0.02455042042594491,0.11099999999999853,10,40
73988,0.14096592302034186,0.06599999999999966,10,41
86315,0.012256403971081157,-0.025,10,42
109748,-0.07973014412756545,-0.04100000000000251,10,43
125387,-0.09822579654983425,0.019000000000002615,10,44
94101,0.012276717205825445,0.07900000000000205,10,45
137357,0.21743790769607066,-0.0029999999999944294,10,46
128915,0.024494044885349786,-0.0884999999999991,10,47
92196,-0.07047000428948409,-0.09950000000000331,10,48
67082,0.04287639348278402,-0.0625,10,49
100633,-0.09809932556713463,0.037500000000000006,10,50
152631,-0.030665440049054242,0.059999999999999436,10,51
99219,0.0,0.04899999999999523,10,52
145430,-0.027606515137582235,0.055999999999997385,10,53
67974,0.1317240534248275,-0.01949999999999932,10,54
105653,0.07958371594734953,-0.07699999999999535,10,55
86879,-0.06125574272587707,-0.07449999999999761,10,56
96980,0.0489805914406493,-0.06800000000000353,10,57
136892,-0.018371096142070505,-0.014000000000004321,10,58
81558,0.0673153417783399,-0.017000000000001594,10,59
125693,0.006119202056046326,-0.04199999999999591,11,0
203240,0.23199023199024657,-0.10599999999999739,11,1
105022,-0.1315525647859765,-0.09595999999999948,11,2
127826,0.0062349093798695215,-0.05348000000000184,11,3
73260,-0.021398875030567737,-0.007500000000001706,11,4
94769,-0.04893564962075637,0.06648000000000423,11,5
83455,-0.06059456117907807,0.05226000000000113,11,6
91318,0.16437519095631253,0.006899999999998841,11,7
91665,-0.024448383350646072,-0.027000000000003868,11,8
78154,-0.04898186814766952,-0.032880000000002955,11,9
63896,-0.041355101451526606,-0.004249999999998977,11,10
95390,0.004710344405701241,0.05077000000000283,11,11
67805,0.036690515501744195,0.021990000000002397,11,12
124051,0.030566083873341098,-0.016790000000003146,11,13
72651,-0.16667911759268478,0.01990000000000123,11,14
73541,-0.016597185092904507,0.06008000000000209,11,15
103195,-0.12914691289206265,0.12191000000000259,11,16
76694,0.10713957548470583,0.09077000000000056,11,17
79225,-0.09841523872594464,0.04822999999999809,11,18
100969,-0.03342943016622108,0.04869999999999948,11,19
71607,-0.06137605106487099,0.04951999999999828,11,20
84411,-0.018416206261510824,0.08444999999999823,11,21
111242,-0.03684598378776853,0.06189999999999714,11,22
100146,0.06750536974531159,0.025000000000002843,11,23
66893,-0.04635470868673537,0.0061000000000007056,11,24
71142,0.07086324314374948,-0.021450000000001523,11,25
91745,0.05714874370873024,-0.05264000000000238,11,26
112666,-0.09402811023138662,-0.016870000000002962,11,27
87942,0.027611596870678018,-0.014099999999996272,11,28
89719,-0.05218245441709618,0.03082000000000562,11,29
109791,-0.15371372356123955,0.09264000000000579,11,30
182024,-0.12928646186048115,0.1335000000000008,11,31
72930,-0.018472906403941586,0.1609999999999957,11,32
55566,-0.08480091506103198,0.1495199999999926,11,33
100388,0.055496527617362415,0.07425999999999817,11,34
83539,0.09138405302122,-0.009449999999998227,11,35
55912,-0.09917457188616569,-0.01185999999999865,11,36
79852,-0.012321340561859432,-0.010269999999997026,11,37
63152,-0.018485427321462283,0.03060000000000116,11,38
29976,0.030799556486393598,0.03720000000000141,11,39
54819,-0.07397361607693537,0.021999999999999888,11,40
76394,0.10468624915326528,-0.006999999999999318,11,41
46302,-0.036961744594328744,-0.013000000000002388,11,42
65610,0.06156498183832685,-0.02900000000000205,11,43
74184,-0.1356266568029091,-0.0020000000000038654,11,44
73098,0.018491124260355728,0.04199999999999591,11,45
87483,-0.03082804118627003,0.047000000000002734,11,46
76498,-0.06169412055030805,0.07000000000000171,11,47
170994,-0.20400593471810863,0.10500000000000398,11,48
220879,-0.20442296970822282,0.20500000000000115,11,49
182021,-0.13336228018484844,0.2609999999999985,11,50
128051,0.052696838189713546,0.21249999999999716,11,51
189162,0.12019014936148857,0.06617999999999712,11,52
87058,-0.06245612426289842,-0.020570000000000734,11,53
67013,-0.10749286688997134,-0.010329999999999019,11,54
102826,0.03720238095238236,0.03141000000000247,11,55
131894,0.1331310566890637,0.01115000000000066,11,56
71743,-0.12710025420051618,-0.006839999999996849,11,57
