epoch,best,second best,third best,fourth best,fifth best
0,0.5761511216056671,0.5690672963400236,0.5667060212514758,0.5489964580873672,0.5489964580873672
1,0.5808736717827627,0.5667060212514758,0.5596221959858324,0.5584415584415584,0.5548996458087367
2,0.6186540731995277,0.5855962219598583,0.5655253837072018,0.5608028335301063,0.5596221959858324
3,0.6198347107438017,0.6068476977567887,0.5844155844155844,0.5761511216056671,0.5619834710743802
4,0.6044864226682408,0.5926800472255017,0.5631641086186541,0.5430932703659976,0.5430932703659976
5,0.5879574970484062,0.5867768595041323,0.5749704840613932,0.5560802833530106,0.5525383707201889
6,0.6103896103896104,0.6033057851239669,0.5879574970484062,0.5785123966942148,0.5690672963400236
7,0.5962219598583235,0.5525383707201889,0.5442739079102715,0.5419126328217237,0.5360094451003542
8,0.6103896103896104,0.5749704840613932,0.5714285714285714,0.5690672963400236,0.5631641086186541
9,0.5855962219598583,0.5785123966942148,0.5749704840613932,0.551357733175915,0.5478158205430933
10,0.5808736717827627,0.5572609208972845,0.5525383707201889,0.551357733175915,0.5466351829988194
11,0.6233766233766234,0.602125147579693,0.5737898465171193,0.5608028335301063,0.5596221959858324
12,0.6044864226682408,0.58913813459268,0.5596221959858324,0.5560802833530106,0.5489964580873672
13,0.6127508854781583,0.5879574970484062,0.5796930342384888,0.5726092089728453,0.5489964580873672
14,0.5926800472255017,0.577331759149941,0.5761511216056671,0.5560802833530106,0.5537190082644629
15,0.5962219598583235,0.5855962219598583,0.5737898465171193,0.5596221959858324,0.538370720188902
16,0.5997638724911453,0.5796930342384888,0.551357733175915,0.551357733175915,0.5442739079102715
17,0.6127508854781583,0.577331759149941,0.5655253837072018,0.5572609208972845,0.5537190082644629
18,0.5867768595041323,0.5820543093270366,0.5596221959858324,0.5584415584415584,0.5537190082644629
19,0.6186540731995277,0.5678866587957497,0.5619834710743802,0.5572609208972845,0.5572609208972845
20,0.6044864226682408,0.6044864226682408,0.5832349468713105,0.5796930342384888,0.5525383707201889
21,0.6162927981109799,0.5879574970484062,0.5832349468713105,0.5749704840613932,0.5667060212514758
