epoch,best,second best,third best,fourth best,fifth best
0,0.5849451123889179,0.5266596968112912,0.521955044432828,0.5209095661265029,0.5138525875588081
1,0.5629900679560899,0.5378985886042864,0.5266596968112912,0.5198640878201777,0.5151594354417146
2,0.5509670674333508,0.5282279142707789,0.5266596968112912,0.5266596968112912,0.5211709357030841
3,0.5352848928384736,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
4,0.6053319393622583,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
5,0.5982749607945635,0.527443805541035,0.5266596968112912,0.5232618923157345,0.4986931521170936
6,0.542080501829587,0.5376372190277052,0.5282279142707789,0.5266596968112912,0.5266596968112912
7,0.5535807631991636,0.5397281756403555,0.5318870883429169,0.5266596968112912,0.5266596968112912
8,0.5321484579194982,0.5282279142707789,0.5266596968112912,0.5266596968112912,0.5266596968112912
9,0.5266596968112912,0.5266596968112912,0.5086251960271825,0.5065342394145321,0.5031364349189754
10,0.6204913748039729,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
11,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5235232618923157,0.5224777835859906
12,0.5277051751176163,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
13,0.5891270256142185,0.5650810245687402,0.5266596968112912,0.5266596968112912,0.5083638264506012
14,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
15,0.6450601150026137,0.5441714584422374,0.5297961317302666,0.5266596968112912,0.5266596968112912
16,0.6011500261369577,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
17,0.5295347621536853,0.5266596968112912,0.5266596968112912,0.5148980658651333,0.47882906429691585
18,0.5300575013068479,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
19,0.5441714584422374,0.5326711970726608,0.5266596968112912,0.5266596968112912,0.525614218504966
20,0.5342394145321484,0.5303188708834292,0.5271824359644537,0.5266596968112912,0.5266596968112912
21,0.6194458964976477,0.5415577626764244,0.5269210663878725,0.5266596968112912,0.5175117616309461
22,0.5418191322530057,0.5266596968112912,0.5266596968112912,0.5214323052796654,0.51829587036069
23,0.5535807631991636,0.5514898065865134,0.5266596968112912,0.521955044432828,0.5203868269733403
24,0.555671719811814,0.5410350235232619,0.5389440669106116,0.5378985886042864,0.5266596968112912
25,0.5407736539466806,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5240460010454783
26,0.5371144798745426,0.5266596968112912,0.5263983272347099,0.5261369576581286,0.5224777835859906
27,0.5995818086774699,0.5444328280188186,0.5441714584422374,0.5266596968112912,0.5266596968112912
28,0.5460010454783063,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
29,0.6066387872451646,0.5428646105593309,0.5339780449555672,0.5266596968112912,0.5266596968112912
30,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
31,0.6069001568217459,0.5318870883429169,0.5266596968112912,0.5266596968112912,0.5266596968112912
32,0.5405122843700993,0.5313643491897543,0.5266596968112912,0.5266596968112912,0.5266596968112912
33,0.5559330893883951,0.5431259801359122,0.527443805541035,0.5266596968112912,0.5266596968112912
34,0.5588081547307894,0.5441714584422374,0.5266596968112912,0.5266596968112912,0.5266596968112912
35,0.5339780449555672,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
36,0.5368531102979613,0.5271824359644537,0.5266596968112912,0.5266596968112912,0.5266596968112912
37,0.6121275483533717,0.527443805541035,0.5266596968112912,0.5266596968112912,0.5266596968112912
38,0.5412963930998432,0.5279665446941976,0.5266596968112912,0.5266596968112912,0.5266596968112912
39,0.5742289597490852,0.5318870883429169,0.5308416100365917,0.5266596968112912,0.5266596968112912
40,0.5893883951907998,0.5399895452169368,0.5368531102979613,0.5363303711447988,0.5266596968112912
41,0.5287506534239415,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
42,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5253528489283847,0.5175117616309461
43,0.5392054364871929,0.5358076319916362,0.5313643491897543,0.5295347621536853,0.527443805541035
44,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5243073706220596
45,0.5355462624150549,0.5308416100365917,0.5284892838473602,0.5266596968112912,0.5266596968112912
46,0.5279665446941976,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
47,0.5543648719289075,0.5326711970726608,0.5269210663878725,0.5266596968112912,0.5266596968112912
48,0.6035023523261892,0.5339780449555672,0.5266596968112912,0.5266596968112912,0.5266596968112912
49,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5250914793518034
50,0.6481965499215891,0.538421327757449,0.5266596968112912,0.5266596968112912,0.5266596968112912
51,0.5946157867224255,0.5744903293256665,0.5266596968112912,0.5266596968112912,0.5266596968112912
52,0.5747516989022478,0.5266596968112912,0.5266596968112912,0.5159435441714585,0.514636696288552
53,0.5951385258755881,0.5930475692629378,0.5436487192890748,0.5389440669106116,0.5376372190277052
54,0.630684788290643,0.5423418714061683,0.5266596968112912,0.5266596968112912,0.5266596968112912
55,0.6001045478306325,0.5857292211186618,0.5760585467851542,0.5616832200731835,0.5608991113434396
56,0.5959226346053319,0.5287506534239415,0.5266596968112912,0.5117616309461579,0.5088865656037638
57,0.5462624150548876,0.542080501829587,0.5418191322530057,0.5407736539466806,0.5368531102979613
58,0.5697856769472034,0.5465237846314689,0.5266596968112912,0.5266596968112912,0.5266596968112912
59,0.5381599581808677,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
60,0.6236278097229483,0.5692629377940408,0.538421327757449,0.5373758494511239,0.527443805541035
61,0.542080501829587,0.5371144798745426,0.5266596968112912,0.5266596968112912,0.5266596968112912
62,0.601411395713539,0.545739675901725,0.5266596968112912,0.5266596968112912,0.5261369576581286
63,0.5765812859383168,0.5590695243073707,0.5590695243073707,0.5412963930998432,0.531102979613173
64,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5143753267119707
65,0.559330893883952,0.5334553058024046,0.5266596968112912,0.5266596968112912,0.5266596968112912
66,0.6604809200209095,0.559330893883952,0.5397281756403555,0.5266596968112912,0.5266596968112912
67,0.6353894406691061,0.5815473078933612,0.542080501829587,0.5266596968112912,0.5266596968112912
68,0.6011500261369577,0.5266596968112912,0.5266596968112912,0.5266596968112912,0.5266596968112912
69,0.5974908520648197,0.5339780449555672,0.5331939362258233,0.5318870883429169,0.5308416100365917
70,0.6790381599581808,0.560376372190277,0.5290120230005227,0.5266596968112912,0.525614218504966
71,0.5708311552535285,0.5318870883429169,0.5266596968112912,0.5266596968112912,0.5266596968112912
72,0.6403554626241506,0.5969681129116571,0.5561944589649764,0.5266596968112912,0.5266596968112912
