timestamp,open,high,low,close,volume
2018-02-02,442.0000,446.2600,435.5200,437.3500,529966
2018-02-01,452.6900,457.8600,443.7550,444.5400,563577
2018-01-31,442.4500,458.6400,440.1000,455.1900,730378
2018-01-30,430.0000,441.8400,430.0000,439.5600,646837
2018-01-29,446.9800,449.9000,434.4700,435.1600,620648
2018-01-26,435.0000,442.6800,432.0100,441.5900,1220813
2018-01-25,441.4600,444.7800,433.0000,439.1700,917592
2018-01-24,442.7800,445.7300,438.8500,441.3000,603680
2018-01-23,436.1900,446.2100,434.5700,442.0000,790038
2018-01-22,438.0000,439.2800,433.3100,436.0500,700561
2018-01-19,438.7800,442.0700,433.4800,437.8900,591620
2018-01-18,440.1000,444.9300,436.8200,437.4500,773255
2018-01-17,448.8700,452.4900,439.1600,441.9000,623323
2018-01-16,436.8000,452.6100,436.4900,448.1000,831591
2018-01-12,436.1700,439.5350,428.3000,435.9500,1089000
2018-01-11,443.0000,452.2800,435.0400,435.3900,602151
2018-01-10,453.0200,453.7800,442.2601,443.0000,631575
2018-01-09,459.8900,461.7300,454.0100,455.9800,397379
2018-01-08,450.7900,461.3600,448.0000,458.2000,474446
2018-01-05,450.1500,450.9400,447.8100,449.4900,331565
2018-01-04,449.3300,450.4600,447.4300,447.9500,449089
2018-01-03,449.1400,452.5600,446.6500,448.9800,460017
2018-01-02,453.5300,456.5600,445.9700,446.9200,559804
2017-12-29,455.5500,458.8600,452.7700,453.2200,264660
2017-12-28,451.1200,456.6250,449.4000,455.1100,300692
2017-12-27,447.7000,452.1600,445.7300,451.6900,248618
2017-12-26,443.0100,447.5050,442.6500,446.7000,314742
2017-12-22,446.6100,448.2000,443.7500,446.6000,366070
2017-12-21,448.8100,451.0800,444.6600,445.8900,321018
2017-12-20,446.2400,448.1700,444.9600,447.2000,484943
2017-12-19,455.6500,456.5800,445.3100,448.5200,372187
2017-12-18,457.8500,461.9800,455.4600,455.8200,546300
2017-12-15,462.4300,462.4300,455.3100,457.8500,769772
2017-12-14,452.3400,461.1700,450.2050,460.3500,390151
2017-12-13,454.7100,457.9700,450.2500,451.2800,618088
2017-12-12,449.7000,453.1100,446.4100,450.2100,321990
2017-12-11,451.6300,455.5800,446.4200,449.5800,481678
2017-12-08,459.0400,459.6600,450.1900,452.3900,381615
2017-12-07,450.7400,458.1099,448.0200,455.7700,532614
2017-12-06,446.8800,452.7284,445.5300,450.2400,324553
2017-12-05,442.2900,449.4000,441.0000,445.5900,424319
2017-12-04,471.0300,471.3900,441.7800,442.2800,655033
2017-12-01,464.7500,469.4600,461.2400,469.1600,367982
2017-11-30,468.1900,468.1900,461.2950,464.4900,590724
2017-11-29,478.0000,478.0000,464.9300,468.3200,420168
2017-11-28,481.4000,481.4850,475.8600,477.9500,332594
2017-11-27,474.0400,481.2400,472.1100,478.9200,316294
2017-11-24,473.0000,476.7300,472.2700,474.0700,99630
2017-11-22,473.0800,475.0200,470.8000,472.3700,173513
2017-11-21,472.6900,475.1300,471.2800,474.2600,374309
2017-11-20,474.2700,474.5300,470.4900,471.8900,174125
2017-11-17,473.7400,475.6300,470.0100,472.8000,297214
2017-11-16,474.9000,477.4000,473.3400,475.0900,463455
2017-11-15,479.3700,483.4400,473.5200,474.4200,312721
2017-11-14,480.0700,484.3100,478.3200,481.0500,274403
2017-11-13,481.9100,485.9200,478.5400,484.1200,428148
2017-11-10,484.2400,485.0700,480.9200,482.2100,271249
2017-11-09,491.7300,493.9100,483.6900,484.8600,243470
2017-11-08,486.9400,495.3500,486.9400,492.9800,435843
2017-11-07,492.8600,493.8000,483.0200,488.0600,469263
2017-11-06,484.9900,493.0900,484.9900,491.6200,397390
2017-11-03,485.8700,489.9200,482.6600,486.6500,464702
2017-11-02,481.0000,491.8000,476.4000,488.6800,864566
2017-11-01,464.9700,467.7400,463.5200,467.0600,426760
2017-10-31,458.3600,464.4800,457.3100,463.5000,351360
2017-10-30,456.3200,461.7900,455.1800,459.7300,245290
2017-10-27,454.5700,457.1900,453.0500,456.5100,327238
2017-10-26,460.3200,462.7100,453.2700,454.2000,468614
2017-10-25,462.7500,466.4900,457.3300,457.9300,478259
2017-10-24,461.3700,464.4800,460.5900,462.9700,289879
2017-10-23,469.4300,469.4300,458.2000,458.8100,484395
2017-10-20,472.7100,472.7100,466.4700,468.7600,319301
2017-10-19,470.7000,472.4100,469.4600,470.5500,369089
2017-10-18,464.0500,471.6200,458.0000,471.2300,404500
2017-10-17,460.4100,462.8000,458.5900,461.5800,277964
2017-10-16,463.6100,465.9200,460.1400,461.3500,220528
2017-10-13,467.2900,467.2900,460.8300,462.8200,250232
2017-10-12,458.3800,468.2200,458.3800,464.7000,438747
2017-10-11,453.6500,461.2800,453.5700,458.9700,391779
2017-10-10,453.1900,457.2900,451.5100,451.8900,257156
2017-10-09,448.9600,452.4600,447.9800,451.3200,207818
2017-10-06,443.8100,449.9500,440.3100,448.8300,381411
2017-10-05,445.1600,448.1500,443.1900,445.4200,319311
2017-10-04,442.3500,444.0800,439.5400,442.9700,223511
2017-10-03,443.9300,443.9300,440.3000,442.3600,260081
2017-10-02,447.3300,451.5600,444.3000,444.4800,418588
2017-09-29,441.5100,447.1000,439.6700,446.3000,400700
2017-09-28,441.3800,443.8200,439.2800,441.7200,284989
2017-09-27,434.6800,443.4500,430.7100,441.9300,655060
2017-09-26,439.0000,439.0700,434.1900,434.4200,412976
2017-09-25,441.8400,441.9900,435.9000,437.2100,441707
2017-09-22,447.1000,449.3400,440.8400,441.6600,406042
2017-09-21,449.5500,451.0000,446.5000,446.5700,403942
2017-09-20,453.7400,456.4700,447.0200,449.2400,1017216
2017-09-19,450.4500,456.9900,448.9500,453.0400,781087
2017-09-18,456.2200,457.2000,449.0900,450.1500,787633
2017-09-15,456.5800,457.7300,447.5200,455.3100,1018602
2017-09-14,457.3200,457.6600,451.3100,454.9100,696451
2017-09-13,468.3600,468.4200,457.6500,458.8700,803026
2017-09-12,474.1900,475.2800,464.2900,468.3800,447888
